Style,Color,Size,UPC,Cost
693016276646,ALG-TUS-553,39,Tuscany Navy Rose Napa,49.50,
693016276653,ALG-TUS-553,40,Tuscany Navy Rose Napa,49.50,
693016276660,ALG-TUS-553,41,Tuscany Navy Rose Napa,49.50,
693016276677,ALG-TUS-553,42,Tuscany Navy Rose Napa,49.50,
693016259823,ALG-TUS-604,35,Tuscany Brown Burnish,49.50,
693016259830,ALG-TUS-604,36,Tuscany Brown Burnish,49.50,
693016259847,ALG-TUS-604,37,Tuscany Brown Burnish,49.50,
693016259854,ALG-TUS-604,38,Tuscany Brown Burnish,49.50,
693016259861,ALG-TUS-604,39,Tuscany Brown Burnish,49.50,
693016259878,ALG-TUS-604,40,Tuscany Brown Burnish,49.50,
693016259885,ALG-TUS-604,41,Tuscany Brown Burnish,49.50,
693016259892,ALG-TUS-604,42,Tuscany Brown Burnish,49.50,
693016259908,ALG-TUS-611,35,Tuscany Black Burnish,49.50,
693016259915,ALG-TUS-611,36,Tuscany Black Burnish,49.50,
693016259922,ALG-TUS-611,37,Tuscany Black Burnish,49.50,
693016259939,ALG-TUS-611,38,Tuscany Black Burnish,49.50,
693016259946,ALG-TUS-611,39,Tuscany Black Burnish,49.50,
693016259953,ALG-TUS-611,40,Tuscany Black Burnish,49.50,
693016259960,ALG-TUS-611,41,Tuscany Black Burnish,49.50,
693016259977,ALG-TUS-611,42,Tuscany Black Burnish,49.50,
693016276684,ALG-TUS-723,35,Tuscany Sophistisnake,49.50,
693016276691,ALG-TUS-723,36,Tuscany Sophistisnake,49.50,
693016276707,ALG-TUS-723,37,Tuscany Sophistisnake,49.50,
693016276714,ALG-TUS-723,38,Tuscany Sophistisnake,49.50,
693016276721,ALG-TUS-723,39,Tuscany Sophistisnake,49.50,
693016276738,ALG-TUS-723,40,Tuscany Sophistisnake,49.50,
693016276745,ALG-TUS-723,41,Tuscany Sophistisnake,49.50,
693016276752,ALG-TUS-723,42,Tuscany Sophistisnake,49.50,
693016288663,ALG-TUS-805,35,Tuscany Vintage Floral,49.50,
693016288670,ALG-TUS-805,36,Tuscany Vintage Floral,49.50,
693016288687,ALG-TUS-805,37,Tuscany Vintage Floral,49.50,
693016288694,ALG-TUS-805,38,Tuscany Vintage Floral,49.50,
693016288700,ALG-TUS-805,39,Tuscany Vintage Floral,49.50,
693016288717,ALG-TUS-805,40,Tuscany Vintage Floral,49.50,
693016288724,ALG-TUS-805,41,Tuscany Vintage Floral,49.50,
693016288731,ALG-TUS-805,42,Tuscany Vintage Floral,49.50,
693016288748,ALG-TUS-915,35,Tuscany Golden Girl,49.50,
693016288755,ALG-TUS-915,36,Tuscany Golden Girl,49.50,
693016288762,ALG-TUS-915,37,Tuscany Golden Girl,49.50,
693016288779,ALG-TUS-915,38,Tuscany Golden Girl,49.50,
693016288786,ALG-TUS-915,39,Tuscany Golden Girl,49.50,
693016288793,ALG-TUS-915,40,Tuscany Golden Girl,49.50,
693016288809,ALG-TUS-915,41,Tuscany Golden Girl,49.50,
693016288816,ALG-TUS-915,42,Tuscany Golden Girl,49.50,
693016288823,ALG-TUS-920,35,Tuscany Black Twinkle,49.50,
693016288830,ALG-TUS-920,36,Tuscany Black Twinkle,49.50,
693016288847,ALG-TUS-920,37,Tuscany Black Twinkle,49.50,
693016288854,ALG-TUS-920,38,Tuscany Black Twinkle,49.50,
693016288861,ALG-TUS-920,39,Tuscany Black Twinkle,49.50,
693016288878,ALG-TUS-920,40,Tuscany Black Twinkle,49.50,
693016288885,ALG-TUS-920,41,Tuscany Black Twinkle,49.50,
693016288892,ALG-TUS-920,42,Tuscany Black Twinkle,49.50,
693016278824,ALG-TUS-951,35,Tuscany Black Ditzy,49.50,
693016278831,ALG-TUS-951,36,Tuscany Black Ditzy,49.50,
693016278848,ALG-TUS-951,37,Tuscany Black Ditzy,49.50,
693016278855,ALG-TUS-951,38,Tuscany Black Ditzy,49.50,
693016278862,ALG-TUS-951,39,Tuscany Black Ditzy,49.50,
693016278879,ALG-TUS-951,40,Tuscany Black Ditzy,49.50,
693016278886,ALG-TUS-951,41,Tuscany Black Ditzy,49.50,
693016278893,ALG-TUS-951,42,Tuscany Black Ditzy,49.50,
693016271801,ALG-VAL-531,35,Vale Black Embossed Rose,79.50,
693016271818,ALG-VAL-531,36,Vale Black Embossed Rose,79.50,
693016271825,ALG-VAL-531,37,Vale Black Embossed Rose,79.50,
693016271832,ALG-VAL-531,38,Vale Black Embossed Rose,79.50,
693016271849,ALG-VAL-531,39,Vale Black Embossed Rose,79.50,
693016271856,ALG-VAL-531,40,Vale Black Embossed Rose,79.50,
693016271863,ALG-VAL-531,41,Vale Black Embossed Rose,79.50,
693016271870,ALG-VAL-531,42,Vale Black Embossed Rose,79.50,
693016271887,ALG-VAL-532,35,Vale Brown Embossed Rose,79.50,
693016271894,ALG-VAL-532,36,Vale Brown Embossed Rose,79.50,
693016271900,ALG-VAL-532,37,Vale Brown Embossed Rose,79.50,
693016271917,ALG-VAL-532,38,Vale Brown Embossed Rose,79.50,
693016271924,ALG-VAL-532,39,Vale Brown Embossed Rose,79.50,
693016271931,ALG-VAL-532,40,Vale Brown Embossed Rose,79.50,
693016271948,ALG-VAL-532,41,Vale Brown Embossed Rose,79.50,
693016271955,ALG-VAL-532,42,Vale Brown Embossed Rose,79.50,
693016272204,ALG-VAL-928,35,Vale Black Chrome Floral Suede,79.50,
693016272211,ALG-VAL-928,36,Vale Black Chrome Floral Suede,79.50,
693016272228,ALG-VAL-928,37,Vale Black Chrome Floral Suede,79.50,
693016272235,ALG-VAL-928,38,Vale Black Chrome Floral Suede,79.50,
693016272242,ALG-VAL-928,39,Vale Black Chrome Floral Suede,79.50,
693016272259,ALG-VAL-928,40,Vale Black Chrome Floral Suede,79.50,
693016272266,ALG-VAL-928,41,Vale Black Chrome Floral Suede,79.50,
693016272273,ALG-VAL-928,42,Vale Black Chrome Floral Suede,79.50,
693016272044,ALG-VAL-941,35,Vale Black Embroidery Suede,79.50,
693016272051,ALG-VAL-941,36,Vale Black Embroidery Suede,79.50,
693016272068,ALG-VAL-941,37,Vale Black Embroidery Suede,79.50,
693016272075,ALG-VAL-941,38,Vale Black Embroidery Suede,79.50,
693016272082,ALG-VAL-941,39,Vale Black Embroidery Suede,79.50,
693016272099,ALG-VAL-941,40,Vale Black Embroidery Suede,79.50,
693016272105,ALG-VAL-941,41,Vale Black Embroidery Suede,79.50,
693016272112,ALG-VAL-941,42,Vale Black Embroidery Suede,79.50,
693016272129,ALG-VAL-942,35,Vale Choco Embroidery Suede,79.50,
693016272136,ALG-VAL-942,36,Vale Choco Embroidery Suede,79.50,
693016272143,ALG-VAL-942,37,Vale Choco Embroidery Suede,79.50,
693016272150,ALG-VAL-942,38,Vale Choco Embroidery Suede,79.50,
693016272167,ALG-VAL-942,39,Vale Choco Embroidery Suede,79.50,
693016272174,ALG-VAL-942,40,Vale Choco Embroidery Suede,79.50,
693016272181,ALG-VAL-942,41,Vale Choco Embroidery Suede,79.50,
693016272198,ALG-VAL-942,42,Vale Choco Embroidery Suede,79.50,
693016298372,ALG-VER-216,35,Verona Blushing Mirror,44.50,
693016298389,ALG-VER-216,36,Verona Blushing Mirror,44.50,
693016298396,ALG-VER-216,37,Verona Blushing Mirror,44.50,
693016298402,ALG-VER-216,38,Verona Blushing Mirror,44.50,
693016298419,ALG-VER-216,39,Verona Blushing Mirror,44.50,
693016298426,ALG-VER-216,40,Verona Blushing Mirror,44.50,
693016298433,ALG-VER-216,41,Verona Blushing Mirror,44.50,
693016298440,ALG-VER-216,42,Verona Blushing Mirror,44.50,
693016278985,ALG-VER-601,35,Verona Black Leather,44.50,
693016278992,ALG-VER-601,36,Verona Black Leather,44.50,
693016279005,ALG-VER-601,37,Verona Black Leather,44.50,
693016279012,ALG-VER-601,38,Verona Black Leather,44.50,
693016279029,ALG-VER-601,39,Verona Black Leather,44.50,
693016279036,ALG-VER-601,40,Verona Black Leather,44.50,
693016279043,ALG-VER-601,41,Verona Black Leather,44.50,
693016279050,ALG-VER-601,42,Verona Black Leather,44.50,
693016298211,ALG-VER-651,35,Verona Pewter Bead Work,44.50,
693016298228,ALG-VER-651,36,Verona Pewter Bead Work,44.50,
693016298235,ALG-VER-651,37,Verona Pewter Bead Work,44.50,
693016298242,ALG-VER-651,38,Verona Pewter Bead Work,44.50,
693016298259,ALG-VER-651,39,Verona Pewter Bead Work,44.50,
693016298266,ALG-VER-651,40,Verona Pewter Bead Work,44.50,
693016298273,ALG-VER-651,41,Verona Pewter Bead Work,44.50,
693016298280,ALG-VER-651,42,Verona Pewter Bead Work,44.50,
693016298297,ALG-VER-652,35,Verona Antique Bead Work,44.50,
693016298303,ALG-VER-652,36,Verona Antique Bead Work,44.50,
693016298310,ALG-VER-652,37,Verona Antique Bead Work,44.50,
693016298327,ALG-VER-652,38,Verona Antique Bead Work,44.50,
693016298334,ALG-VER-652,39,Verona Antique Bead Work,44.50,
693016298341,ALG-VER-652,40,Verona Antique Bead Work,44.50,
693016298358,ALG-VER-652,41,Verona Antique Bead Work,44.50,
693016298365,ALG-VER-652,42,Verona Antique Bead Work,44.50,
693016298457,ALG-VIO-217,35,Violet Pinkie Shine,44.50,
693016298464,ALG-VIO-217,36,Violet Pinkie Shine,44.50,
693016298471,ALG-VIO-217,37,Violet Pinkie Shine,44.50,
693016298488,ALG-VIO-217,38,Violet Pinkie Shine,44.50,
693016298495,ALG-VIO-217,39,Violet Pinkie Shine,44.50,
693016298501,ALG-VIO-217,40,Violet Pinkie Shine,44.50,
693016298518,ALG-VIO-217,41,Violet Pinkie Shine,44.50,
693016298525,ALG-VIO-217,42,Violet Pinkie Shine,44.50,
693016298617,ALG-VIO-725,35,Violet Happy Snake,44.50,
693016298624,ALG-VIO-725,36,Violet Happy Snake,44.50,
693016298631,ALG-VIO-725,37,Violet Happy Snake,44.50,
693016298648,ALG-VIO-725,38,Violet Happy Snake,44.50,
693016298655,ALG-VIO-725,39,Violet Happy Snake,44.50,
693016298662,ALG-VIO-725,40,Violet Happy Snake,44.50,
693016298679,ALG-VIO-725,41,Violet Happy Snake,44.50,
693016298686,ALG-VIO-725,42,Violet Happy Snake,44.50,
693016298693,ALG-VIO-815,35,Violet Carolina,44.50,
693016298709,ALG-VIO-815,36,Violet Carolina,44.50,
693016298716,ALG-VIO-815,37,Violet Carolina,44.50,
693016298723,ALG-VIO-815,38,Violet Carolina,44.50,
693016298730,ALG-VIO-815,39,Violet Carolina,44.50,
693016298747,ALG-VIO-815,40,Violet Carolina,44.50,
693016298754,ALG-VIO-815,41,Violet Carolina,44.50,
693016298761,ALG-VIO-815,42,Violet Carolina,44.50,
693016299584,AM-999W,40,Alegria Men Footbed Wide,14.50,
693016299591,AM-999W,41,Alegria Men Footbed Wide,14.50,
693016299607,AM-999W,42,Alegria Men Footbed Wide,14.50,
693016299614,AM-999W,43,Alegria Men Footbed Wide,14.50,
693016299621,AM-999W,44,Alegria Men Footbed Wide,14.50,
693016299638,AM-999W,45,Alegria Men Footbed Wide,14.50,
693016299645,AM-999W,46,Alegria Men Footbed Wide,14.50,
693016299652,AM-999W,47,Alegria Men Footbed Wide,14.50,
693016313150,AM-999W,48,Alegria Men Footbed Wide,14.50,
693016308385,AM-AAR-601,40,Alegria Men Aaron Black Suede,64.50,
693016308392,AM-AAR-601,41,Alegria Men Aaron Black Suede,64.50,
693016308408,AM-AAR-601,42,Alegria Men Aaron Black Suede,64.50,
693016308415,AM-AAR-601,43,Alegria Men Aaron Black Suede,64.50,
693016308422,AM-AAR-601,44,Alegria Men Aaron Black Suede,64.50,
693016308439,AM-AAR-601,45,Alegria Men Aaron Black Suede,64.50,
693016308446,AM-AAR-601,46,Alegria Men Aaron Black Suede,64.50,
693016308453,AM-AAR-601,47,Alegria Men Aaron Black Suede,64.50,
693016308460,AM-AAR-601,48,Alegria Men Aaron Black Suede,64.50,
693016308477,AM-AAR-602,40,Alegria Men Aaron Cafe Suede,64.50,
693016308484,AM-AAR-602,41,Alegria Men Aaron Cafe Suede,64.50,
693016308491,AM-AAR-602,42,Alegria Men Aaron Cafe Suede,64.50,
693016308507,AM-AAR-602,43,Alegria Men Aaron Cafe Suede,64.50,
693016308514,AM-AAR-602,44,Alegria Men Aaron Cafe Suede,64.50,
693016308521,AM-AAR-602,45,Alegria Men Aaron Cafe Suede,64.50,
693016308538,AM-AAR-602,46,Alegria Men Aaron Cafe Suede,64.50,
693016308545,AM-AAR-602,47,Alegria Men Aaron Cafe Suede,64.50,
693016308552,AM-AAR-602,48,Alegria Men Aaron Cafe Suede,64.50,
693016308569,AM-AAR-603,40,Alegria Men Aaron Navy Suede,64.50,
693016308576,AM-AAR-603,41,Alegria Men Aaron Navy Suede,64.50,
693016308583,AM-AAR-603,42,Alegria Men Aaron Navy Suede,64.50,
693016308590,AM-AAR-603,43,Alegria Men Aaron Navy Suede,64.50,
693016308606,AM-AAR-603,44,Alegria Men Aaron Navy Suede,64.50,
693016308613,AM-AAR-603,45,Alegria Men Aaron Navy Suede,64.50,
693016308620,AM-AAR-603,46,Alegria Men Aaron Navy Suede,64.50,
693016308637,AM-AAR-603,47,Alegria Men Aaron Navy Suede,64.50,
693016308644,AM-AAR-603,48,Alegria Men Aaron Navy Suede,64.50,
693016308651,AM-AAR-604,40,Alegria Men Aaron Red Suede,64.50,
693016308668,AM-AAR-604,41,Alegria Men Aaron Red Suede,64.50,
693016308675,AM-AAR-604,42,Alegria Men Aaron Red Suede,64.50,
693016308682,AM-AAR-604,43,Alegria Men Aaron Red Suede,64.50,
693016308699,AM-AAR-604,44,Alegria Men Aaron Red Suede,64.50,
693016308705,AM-AAR-604,45,Alegria Men Aaron Red Suede,64.50,
693016308712,AM-AAR-604,46,Alegria Men Aaron Red Suede,64.50,
693016308729,AM-AAR-604,47,Alegria Men Aaron Red Suede,64.50,
693016308736,AM-AAR-604,48,Alegria Men Aaron Red Suede,64.50,
693016308743,AM-AAR-606,40,Alegria Men Aaron Forest Suede,64.50,
693016308750,AM-AAR-606,41,Alegria Men Aaron Forest Suede,64.50,
693016308767,AM-AAR-606,42,Alegria Men Aaron Forest Suede,64.50,
693016308774,AM-AAR-606,43,Alegria Men Aaron Forest Suede,64.50,
693016308781,AM-AAR-606,44,Alegria Men Aaron Forest Suede,64.50,
693016308798,AM-AAR-606,45,Alegria Men Aaron Forest Suede,64.50,
693016308804,AM-AAR-606,46,Alegria Men Aaron Forest Suede,64.50,
693016308811,AM-AAR-606,47,Alegria Men Aaron Forest Suede,64.50,
693016308828,AM-AAR-606,48,Alegria Men Aaron Forest Suede,64.50,
693016308835,AM-AAR-607,40,Alegria Men Aaron Orange Suede,64.50,
693016308842,AM-AAR-607,41,Alegria Men Aaron Orange Suede,64.50,
693016308859,AM-AAR-607,42,Alegria Men Aaron Orange Suede,64.50,
693016308866,AM-AAR-607,43,Alegria Men Aaron Orange Suede,64.50,
693016308873,AM-AAR-607,44,Alegria Men Aaron Orange Suede,64.50,
693016308880,AM-AAR-607,45,Alegria Men Aaron Orange Suede,64.50,
693016308897,AM-AAR-607,46,Alegria Men Aaron Orange Suede,64.50,
693016308903,AM-AAR-607,47,Alegria Men Aaron Orange Suede,64.50,
693016308910,AM-AAR-607,48,Alegria Men Aaron Orange Suede,64.50,
693016308927,AM-AAR-608,40,Alegria Men Aaron Yellow Suede,64.50,
693016308934,AM-AAR-608,41,Alegria Men Aaron Yellow Suede,64.50,
693016308941,AM-AAR-608,42,Alegria Men Aaron Yellow Suede,64.50,
693016308958,AM-AAR-608,43,Alegria Men Aaron Yellow Suede,64.50,
693016308965,AM-AAR-608,44,Alegria Men Aaron Yellow Suede,64.50,
693016308972,AM-AAR-608,45,Alegria Men Aaron Yellow Suede,64.50,
693016308989,AM-AAR-608,46,Alegria Men Aaron Yellow Suede,64.50,
693016308996,AM-AAR-608,47,Alegria Men Aaron Yellow Suede,64.50,
693016309009,AM-AAR-608,48,Alegria Men Aaron Yellow Suede,64.50,
693016309016,AM-AAR-703,40,Alegria Men Aaron Blue Suede,64.50,
693016309023,AM-AAR-703,41,Alegria Men Aaron Blue Suede,64.50,
693016309030,AM-AAR-703,42,Alegria Men Aaron Blue Suede,64.50,
693016309047,AM-AAR-703,43,Alegria Men Aaron Blue Suede,64.50,
693016309054,AM-AAR-703,44,Alegria Men Aaron Blue Suede,64.50,
693016309061,AM-AAR-703,45,Alegria Men Aaron Blue Suede,64.50,
693016309078,AM-AAR-703,46,Alegria Men Aaron Blue Suede,64.50,
693016309085,AM-AAR-703,47,Alegria Men Aaron Blue Suede,64.50,
693016309092,AM-AAR-703,48,Alegria Men Aaron Blue Suede,64.50,
693016309108,AM-AAR-706,40,Alegria Men Aaron Green Suede,64.50,
693016309115,AM-AAR-706,41,Alegria Men Aaron Green Suede,64.50,
693016309122,AM-AAR-706,42,Alegria Men Aaron Green Suede,64.50,
693016309139,AM-AAR-706,43,Alegria Men Aaron Green Suede,64.50,
693016309146,AM-AAR-706,44,Alegria Men Aaron Green Suede,64.50,
693016309153,AM-AAR-706,45,Alegria Men Aaron Green Suede,64.50,
693016309160,AM-AAR-706,46,Alegria Men Aaron Green Suede,64.50,
693016309177,AM-AAR-706,47,Alegria Men Aaron Green Suede,64.50,
693016309184,AM-AAR-706,48,Alegria Men Aaron Green Suede,64.50,
693016309191,AM-AAR-709,40,Alegria Men Aaron Sand Suede,64.50,
693016309207,AM-AAR-709,41,Alegria Men Aaron Sand Suede,64.50,
693016309214,AM-AAR-709,42,Alegria Men Aaron Sand Suede,64.50,
693016309221,AM-AAR-709,43,Alegria Men Aaron Sand Suede,64.50,
693016309238,AM-AAR-709,44,Alegria Men Aaron Sand Suede,64.50,
693016309245,AM-AAR-709,45,Alegria Men Aaron Sand Suede,64.50,
693016309252,AM-AAR-709,46,Alegria Men Aaron Sand Suede,64.50,
693016309269,AM-AAR-709,47,Alegria Men Aaron Sand Suede,64.50,
693016309276,AM-AAR-709,48,Alegria Men Aaron Sand Suede,64.50,
693016308026,AM-ADE-102,40,Alegria Men Aden Black Wave,69.50,
693016308033,AM-ADE-102,41,Alegria Men Aden Black Wave,69.50,
693016308040,AM-ADE-102,42,Alegria Men Aden Black Wave,69.50,
693016308057,AM-ADE-102,43,Alegria Men Aden Black Wave,69.50,
693016308064,AM-ADE-102,44,Alegria Men Aden Black Wave,69.50,
693016308071,AM-ADE-102,45,Alegria Men Aden Black Wave,69.50,
693016308088,AM-ADE-102,46,Alegria Men Aden Black Wave,69.50,
693016308095,AM-ADE-102,47,Alegria Men Aden Black Wave,69.50,
693016308101,AM-ADE-102,48,Alegria Men Aden Black Wave,69.50,
693016308118,AM-ADE-209,40,Alegria Men Aden Dark Brown,69.50,
693016308125,AM-ADE-209,41,Alegria Men Aden Dark Brown,69.50,
693016308132,AM-ADE-209,42,Alegria Men Aden Dark Brown,69.50,
693016308149,AM-ADE-209,43,Alegria Men Aden Dark Brown,69.50,
693016308156,AM-ADE-209,44,Alegria Men Aden Dark Brown,69.50,
693016308163,AM-ADE-209,45,Alegria Men Aden Dark Brown,69.50,
693016308170,AM-ADE-209,46,Alegria Men Aden Dark Brown,69.50,
693016308187,AM-ADE-209,47,Alegria Men Aden Dark Brown,69.50,
693016308194,AM-ADE-209,48,Alegria Men Aden Dark Brown,69.50,
693016308293,AM-ADE-609,40,Alegria Men Aden Sand Suede,69.50,
693016308309,AM-ADE-609,41,Alegria Men Aden Sand Suede,69.50,
693016308316,AM-ADE-609,42,Alegria Men Aden Sand Suede,69.50,
693016308323,AM-ADE-609,43,Alegria Men Aden Sand Suede,69.50,
693016308330,AM-ADE-609,44,Alegria Men Aden Sand Suede,69.50,
693016308347,AM-ADE-609,45,Alegria Men Aden Sand Suede,69.50,
693016308354,AM-ADE-609,46,Alegria Men Aden Sand Suede,69.50,
693016308361,AM-ADE-609,47,Alegria Men Aden Sand Suede,69.50,
693016308378,AM-ADE-609,48,Alegria Men Aden Sand Suede,69.50,
693016309283,AM-ALE-100,40,Alegria Men Alex Black Tumble,64.50,
693016309290,AM-ALE-100,41,Alegria Men Alex Black Tumble,64.50,
693016309306,AM-ALE-100,42,Alegria Men Alex Black Tumble,64.50,
693016309313,AM-ALE-100,43,Alegria Men Alex Black Tumble,64.50,
693016309320,AM-ALE-100,44,Alegria Men Alex Black Tumble,64.50,
693016309337,AM-ALE-100,45,Alegria Men Alex Black Tumble,64.50,
693016309344,AM-ALE-100,46,Alegria Men Alex Black Tumble,64.50,
693016309351,AM-ALE-100,47,Alegria Men Alex Black Tumble,64.50,
693016309368,AM-ALE-100,48,Alegria Men Alex Black Tumble,64.50,
693016309375,AM-ALE-208,40,Alegria Men Alex Choco Brown,64.50,
693016309382,AM-ALE-208,41,Alegria Men Alex Choco Brown,64.50,
693016309399,AM-ALE-208,42,Alegria Men Alex Choco Brown,64.50,
693016309405,AM-ALE-208,43,Alegria Men Alex Choco Brown,64.50,
693016309412,AM-ALE-208,44,Alegria Men Alex Choco Brown,64.50,
693016309429,AM-ALE-208,45,Alegria Men Alex Choco Brown,64.50,
693016309436,AM-ALE-208,46,Alegria Men Alex Choco Brown,64.50,
693016309443,AM-ALE-208,47,Alegria Men Alex Choco Brown,64.50,
693016309450,AM-ALE-208,48,Alegria Men Alex Choco Brown,64.50,
693016309467,AM-ALE-401,40,Alegria Men Alex White/Red,64.50,
693016309474,AM-ALE-401,41,Alegria Men Alex White/Red,64.50,
693016309481,AM-ALE-401,42,Alegria Men Alex White/Red,64.50,
693016309498,AM-ALE-401,43,Alegria Men Alex White/Red,64.50,
693016309504,AM-ALE-401,44,Alegria Men Alex White/Red,64.50,
693016309511,AM-ALE-401,45,Alegria Men Alex White/Red,64.50,
693016309528,AM-ALE-401,46,Alegria Men Alex White/Red,64.50,
693016309535,AM-ALE-401,47,Alegria Men Alex White/Red,64.50,
693016309542,AM-ALE-401,48,Alegria Men Alex White/Red,64.50,
693016309559,AM-ALE-602,40,Alegria Men Alex Cafe/Orange,64.50,
693016309566,AM-ALE-602,41,Alegria Men Alex Cafe/Orange,64.50,
693016309573,AM-ALE-602,42,Alegria Men Alex Cafe/Orange,64.50,
693016309580,AM-ALE-602,43,Alegria Men Alex Cafe/Orange,64.50,
693016309597,AM-ALE-602,44,Alegria Men Alex Cafe/Orange,64.50,
693016309603,AM-ALE-602,45,Alegria Men Alex Cafe/Orange,64.50,
693016309610,AM-ALE-602,46,Alegria Men Alex Cafe/Orange,64.50,
693016309627,AM-ALE-602,47,Alegria Men Alex Cafe/Orange,64.50,
693016309634,AM-ALE-602,48,Alegria Men Alex Cafe/Orange,64.50,
693016309641,AM-ALE-606,40,Alegria Men Alex Forest/Purple,64.50,
693016309658,AM-ALE-606,41,Alegria Men Alex Forest/Purple,64.50,
693016309665,AM-ALE-606,42,Alegria Men Alex Forest/Purple,64.50,
693016309672,AM-ALE-606,43,Alegria Men Alex Forest/Purple,64.50,
693016309689,AM-ALE-606,44,Alegria Men Alex Forest/Purple,64.50,
693016309696,AM-ALE-606,45,Alegria Men Alex Forest/Purple,64.50,
693016309702,AM-ALE-606,46,Alegria Men Alex Forest/Purple,64.50,
693016309719,AM-ALE-606,47,Alegria Men Alex Forest/Purple,64.50,
693016309726,AM-ALE-606,48,Alegria Men Alex Forest/Purple,64.50,
693016310906,AM-ANG-100,40,Alegria Men Angler Black Tumble,54.50,
693016310913,AM-ANG-100,41,Alegria Men Angler Black Tumble,54.50,
693016310920,AM-ANG-100,42,Alegria Men Angler Black Tumble,54.50,
693016310937,AM-ANG-100,43,Alegria Men Angler Black Tumble,54.50,
693016310944,AM-ANG-100,44,Alegria Men Angler Black Tumble,54.50,
693016310951,AM-ANG-100,45,Alegria Men Angler Black Tumble,54.50,
693016310968,AM-ANG-100,46,Alegria Men Angler Black Tumble,54.50,
693016310975,AM-ANG-100,47,Alegria Men Angler Black Tumble,54.50,
693016310982,AM-ANG-100,48,Alegria Men Angler Black Tumble,54.50,
693016310999,AM-ANG-200,40,Alegria Men Angler Brown Tumble,54.50,
693016311002,AM-ANG-200,41,Alegria Men Angler Brown Tumble,54.50,
693016311019,AM-ANG-200,42,Alegria Men Angler Brown Tumble,54.50,
693016311026,AM-ANG-200,43,Alegria Men Angler Brown Tumble,54.50,
693016311033,AM-ANG-200,44,Alegria Men Angler Brown Tumble,54.50,
693016311040,AM-ANG-200,45,Alegria Men Angler Brown Tumble,54.50,
693016311057,AM-ANG-200,46,Alegria Men Angler Brown Tumble,54.50,
693016311064,AM-ANG-200,47,Alegria Men Angler Brown Tumble,54.50,
693016311071,AM-ANG-200,48,Alegria Men Angler Brown Tumble,54.50,
693016311088,AM-ANG-208,40,Alegria Men Angler Choco Brown,54.50,
693016311095,AM-ANG-208,41,Alegria Men Angler Choco Brown,54.50,
693016311101,AM-ANG-208,42,Alegria Men Angler Choco Brown,54.50,
693016311118,AM-ANG-208,43,Alegria Men Angler Choco Brown,54.50,
693016311125,AM-ANG-208,44,Alegria Men Angler Choco Brown,54.50,
693016311132,AM-ANG-208,45,Alegria Men Angler Choco Brown,54.50,
693016311149,AM-ANG-208,46,Alegria Men Angler Choco Brown,54.50,
693016311156,AM-ANG-208,47,Alegria Men Angler Choco Brown,54.50,
693016311163,AM-ANG-208,48,Alegria Men Angler Choco Brown,54.50,
693016311170,AM-ANG-603,40,Alegria Men Angler Navy/Brown,54.50,
693016311187,AM-ANG-603,41,Alegria Men Angler Navy/Brown,54.50,
693016311194,AM-ANG-603,42,Alegria Men Angler Navy/Brown,54.50,
693016311200,AM-ANG-603,43,Alegria Men Angler Navy/Brown,54.50,
693016311217,AM-ANG-603,44,Alegria Men Angler Navy/Brown,54.50,
693016311224,AM-ANG-603,45,Alegria Men Angler Navy/Brown,54.50,
693016311231,AM-ANG-603,46,Alegria Men Angler Navy/Brown,54.50,
693016311248,AM-ANG-603,47,Alegria Men Angler Navy/Brown,54.50,
693016311255,AM-ANG-603,48,Alegria Men Angler Navy/Brown,54.50,
693016311262,AM-ANG-607,40,Alegria Men Angler Orange/Cafe,54.50,
693016311279,AM-ANG-607,41,Alegria Men Angler Orange/Cafe,54.50,
693016311286,AM-ANG-607,42,Alegria Men Angler Orange/Cafe,54.50,
693016311293,AM-ANG-607,43,Alegria Men Angler Orange/Cafe,54.50,
693016311309,AM-ANG-607,44,Alegria Men Angler Orange/Cafe,54.50,
693016311316,AM-ANG-607,45,Alegria Men Angler Orange/Cafe,54.50,
693016311323,AM-ANG-607,46,Alegria Men Angler Orange/Cafe,54.50,
693016311330,AM-ANG-607,47,Alegria Men Angler Orange/Cafe,54.50,
693016311347,AM-ANG-607,48,Alegria Men Angler Orange/Cafe,54.50,
693016310722,AM-ANT-209,40,Alegria Men Antiqua Dark Brown,59.50,
693016310739,AM-ANT-209,41,Alegria Men Antiqua Dark Brown,59.50,
693016310746,AM-ANT-209,42,Alegria Men Antiqua Dark Brown,59.50,
693016310753,AM-ANT-209,43,Alegria Men Antiqua Dark Brown,59.50,
693016310760,AM-ANT-209,44,Alegria Men Antiqua Dark Brown,59.50,
693016310777,AM-ANT-209,45,Alegria Men Antiqua Dark Brown,59.50,
693016310784,AM-ANT-209,46,Alegria Men Antiqua Dark Brown,59.50,
693016310791,AM-ANT-209,47,Alegria Men Antiqua Dark Brown,59.50,
693016310807,AM-ANT-209,48,Alegria Men Antiqua Dark Brown,59.50,
693016310814,AM-ANT-500,40,Alegria Men Antiqua Cognac Pull-Up,59.50,
693016310821,AM-ANT-500,41,Alegria Men Antiqua Cognac Pull-Up,59.50,
693016310838,AM-ANT-500,42,Alegria Men Antiqua Cognac Pull-Up,59.50,
693016310845,AM-ANT-500,43,Alegria Men Antiqua Cognac Pull-Up,59.50,
